feedback_id,created_at,channel,account_id,rating,text
FB-01524,2026-04-05 08:40:04,nps_survey,ACC-0250,8.0,We would love to schedule meetings directly from Teams.
FB-01520,2026-04-05 08:58:27,support_ticket,ACC-0069,,Tempo is central to how we plan our week. My iCloud calendar stopped syncing randomly. This is really frustrating.
FB-01519,2026-04-05 10:08:34,community,ACC-0427,,[Bug] Meetings I create in Tempo neevr make it to Google. Hope this gets fixed soon.
FB-01526,2026-04-05 16:30:55,support_ticket,ACC-0276,,"Hi Tempo support, We use Tempo every day. Our new hires get lost in the onboarding flow. Very annoying. Best, Omar"
FB-01521,2026-04-05 18:37:32,app_store,ACC-0533,4.0,any plans for a dark theme? every other app has one.
FB-01523,2026-04-05 19:05:12,community,ACC-0125,,idea: an integration with slack is the main thing missing for our team. thanks in advance.
FB-01525,2026-04-05 19:21:37,support_ticket,ACC-0526,,"Hi Tempo support, I have been a customer for 3 months. Can we get analytics on meeting load per person. Thanks, Luaks"
FB-01533,2026-04-06 08:15:48,app_store,ACC-0585,4.0,Would love a dark theme for late night planning. Is this on the roadmap?
FB-01532,2026-04-06 08:38:20,support_ticket,ACC-0447,,"Hey there, Would love a dark theme for late night planning. Thanks! Best, Sofia"
FB-01529,2026-04-06 08:46:20,nps_survey,ACC-0512,1.0,Every event from Google now shows up twice.
FB-01531,2026-04-06 09:50:13,app_store,ACC-0461,2.0,Scrolling the calendar on Android is laggy and slow. This is really frustrating.
FB-01537,2026-04-06 10:10:22,nps_survey,ACC-0017,5.0,Please add SCIM provisioning so IT can manage users from Entra ID.
FB-01549,2026-04-06 10:17:40,app_store,ACC-0180,2.0,eevry calendar change triggers an email to the whole team. hope this gets fixed soon.
FB-01540,2026-04-06 11:46:09,community,ACC-0489,,Pricing feedback: A 20 percent price jump with no new features is frustrating. Not happy about this.
FB-01546,2026-04-06 12:00:47,community,ACC-0410,,Feedback: Events shift by an hour after daylight saving time. Very annoying.
FB-01548,2026-04-06 12:37:33,support_ticket,ACC-0357,,"Hello, Every calendar change triggers an email to the whole team. This is really frustrating. Thanks, Sofia"
FB-01539,2026-04-06 15:03:36,nps_survey,ACC-0035,6.0,The price increase does not feel justified.
FB-01528,2026-04-06 15:41:13,app_store,ACC-0266,1.0,Meetings I create in Tempo never make it to Office 365. Not happy about this.
FB-01535,2026-04-06 16:01:37,app_store,ACC-0011,5.0,i would honestly pay exrta for a dark mode. thanks in advance.
FB-01543,2026-04-06 16:37:56,sales_call,ACC-0267,,"Call notes (Silver Capital 59): the IT diretcor said ""Billing us for inactive seats is unfair."" They mentioned evaluating competitors."
FB-01534,2026-04-06 16:42:17,app_store,ACC-0494,4.0,"Dark mode plaese, the white screen hurts my eyes. Would really appreciate it."
FB-01542,2026-04-06 17:35:59,sales_call,ACC-0574,,"Call notes (Quiet Studio 7): the office manager said ""The new per-seat price is too expensive for a small team."" Otherwise very happy with the product."
FB-01538,2026-04-06 20:12:42,app_store,ACC-0079,2.0,The new per-seat price is too expensive for a small team.
FB-01547,2026-04-06 20:58:42,nps_survey,ACC-0265,8.0,Please add a Microsoft Teams integration so reminders show up in our channels.
FB-01541,2026-04-06 21:08:56,app_store,ACC-0314,2.0,Hard to justify the cost to my manager after the price increase. Hope this gets fixed soon.
FB-01545,2026-04-06 21:17:31,support_ticket,ACC-0393,,"Hey there, I have been a customer for 6 months. Meeting times are wrong when attendees are in different time zones. Very annoying."
FB-01536,2026-04-06 21:33:55,sales_call,ACC-0528,,"Call notes (Green Foods 81): the VP of Operations said ""Missing SSO support is a blocker in our procurement review."" Expansion to 5 more seats depends on this."
FB-01530,2026-04-06 21:34:16,support_ticket,ACC-0412,,"Hi Tempo support, We use Tempo every day. Reconnecting Google does not fix the sync problem. Also, set my Microsoft Teams status automatically when I am in a meeting."
FB-01544,2026-04-06 21:36:31,community,ACC-0078,,The price increase does not feel justified. Please fix this asap.
FB-01527,2026-04-06 21:40:10,app_store,ACC-0194,3.0,Google sync fails with an error all the time. Not happy about this.
FB-01550,2026-04-06 21:54:41,community,ACC-0358,,"Simple, fast and reliable, exactly what we needed. Keep up the great work!"
FB-01554,2026-04-07 09:29:08,support_ticket,ACC-0234,,"Hi team, The sync status is stuck on syncing forever."
FB-01560,2026-04-07 10:12:20,app_store,ACC-0538,4.0,Please add a dark mode. Would really appreciate it.
FB-01551,2026-04-07 10:17:03,nps_survey,ACC-0282,5.0,Half of my iCloud events disappeared from Tempo.
FB-01559,2026-04-07 10:31:52,support_ticket,ACC-0552,,"Hello, Tempo is central to how we plan our week. The Android app takes forever to load. Very annoying. - Deniz"
FB-01569,2026-04-07 11:05:23,support_ticket,ACC-0156,,"Hey there, I get three reminders for every single meeting. Very annoying. Best, Deniz"
FB-01572,2026-04-07 13:07:25,sales_call,ACC-0114,,"Call notes (Nova Digital): their CTO said ""Our finance team needs a monthly utilization report."" Renewal is in 2 weeks."
FB-01562,2026-04-07 13:07:48,nps_survey,ACC-0442,5.0,"The bright interface is painful at night, we need a dark mode."
FB-01556,2026-04-07 13:35:18,support_ticket,ACC-0168,,"Hi team, Meetings I create in Tempo never make it to iCloud."
FB-01571,2026-04-07 13:50:58,sales_call,ACC-0593,,"Call notes (Green Capital 81): the IT director said ""Export to Excel would save me hours every month."" Renewal is in 6 weeks."
FB-01567,2026-04-07 14:18:14,app_store,ACC-0044,2.0,It is confusing which time zone the booking link uses. Not hpapy about this.
FB-01564,2026-04-07 14:27:45,support_ticket,ACC-0146,,"Hey there, Our team of 80 poeple relies on Tempo. The Pro plan now costs more than tools that do much more. Not happy about this. Best, Lukas"
FB-01553,2026-04-07 14:34:24,app_store,ACC-0133,1.0,sync keeps creating duplicate events on my calendar.
FB-01552,2026-04-07 15:22:55,support_ticket,ACC-0070,,"Hey there, Our team of 25 people relies on Tempo. Sync keeps creating duplicate events on my calendar. Not happy about this. Best, Omar"
FB-01557,2026-04-07 17:04:33,support_ticket,ACC-0105,,"Hello, Our team of 80 people relies on Tempo. Reconnecting Google does not fix the sync problem. Very annoying."
FB-01570,2026-04-07 18:32:57,nps_survey,ACC-0068,4.0,I get three reminders for every single meeting.
FB-01566,2026-04-07 18:37:21,nps_survey,ACC-0593,1.0,There is no way to see two time zones side by side when scheduling.
FB-01568,2026-04-07 19:03:12,support_ticket,ACC-0181,,"Hello, We would love to schedule meetings directly from Slack. Also, we need SAML single sign-on before we can roll out to more teams. Thanks! Thanks, Priya"
FB-01555,2026-04-07 19:08:39,community,ACC-0466,,anyone else seeing this? the sync status is stuck on syncing forever.
FB-01574,2026-04-07 20:11:11,app_store,ACC-0278,5.0,great product and the support team is very responsive.
FB-01563,2026-04-07 20:30:56,support_ticket,ACC-0228,,"Hello, We are considering switching because Tempo got too pricey. Please fix this asap. Best, Priya"
FB-01565,2026-04-07 20:46:11,app_store,ACC-0596,1.0,There is no way to see two time zones side by side when scheduling. Please fix this asap.
FB-01561,2026-04-07 20:48:59,app_store,ACC-0152,4.0,Any plans for a dark theme? every other app has one.
FB-01573,2026-04-07 21:12:18,nps_survey,ACC-0062,9.0,Best scheduling tool we have used.
FB-01558,2026-04-07 21:53:14,app_store,ACC-0283,1.0,The app freezes every time I switch calendars on my Pixel. Please fix this asap.
FB-01585,2026-04-08 07:01:33,nps_survey,ACC-0004,7.0,Dark mode is the only thing missing for me.
FB-01588,2026-04-08 07:07:59,support_ticket,ACC-0416,,"Hi team, We use Tempo every day. The price increase does not feel justified. This is really frustrating."
FB-01587,2026-04-08 07:27:19,community,ACC-0267,,+1 for this: Please add SCIM provisioning so IT can manage users from Entra ID. Is this on the roadmap?
FB-01582,2026-04-08 07:50:48,app_store,ACC-0467,3.0,Performance on my tablet is terrible compared to the web version. Hope this gets fixed soon.
FB-01593,2026-04-08 08:44:43,sales_call,ACC-0020,,"Call notes (Urban Capital): the security lead said ""Tempo saves me hours every week."" Renewal is in 6 weeks."
FB-01591,2026-04-08 08:45:23,support_ticket,ACC-0071,,"Hey there, Our team of 40 people relies on Tempo. Can you connect Tempo with Slack for meeting links. Would really appreciate it. Best, Priya"
FB-01584,2026-04-08 10:54:56,app_store,ACC-0115,4.0,would love a dark theme for late night planning.
FB-01577,2026-04-08 12:03:21,community,ACC-0353,,Deleted meetings keep coming back after every sync. Please fix this asap.
FB-01583,2026-04-08 12:03:22,nps_survey,ACC-0238,5.0,Dark mode is the only thing msising for me.
FB-01589,2026-04-08 12:05:15,community,ACC-0387,,Pricing feedback: Please offer a cheaper plan for nonprofits. Not happy about this.
FB-01579,2026-04-08 12:39:23,app_store,ACC-0102,2.0,Google Calendar sync fails with an error every morning. Please fix this asap.
FB-01576,2026-04-08 14:51:04,support_ticket,ACC-0259,,"Hello, Our team of 25 people relies on Tempo. Every event from Google now shows up twice. Please fix this asap. Thanks, Priya"
FB-01578,2026-04-08 15:28:02,support_ticket,ACC-0390,,"Hello, Tempo is central to how we plan our week. iCloud sync fails with an error whenever I reconnect. Best, Priya"
FB-01581,2026-04-08 16:29:46,support_ticket,ACC-0582,,"I have been a customer for 9 months. The Android app takes forever to load. Not happy about this. Best, Jonas"
FB-01592,2026-04-08 18:29:40,nps_survey,ACC-0595,9.0,"Great product and the support team is very responsive. Also, can we get analytics on meeting load per person."
FB-01575,2026-04-08 18:31:42,support_ticket,ACC-0317,,"Hey there, Meetings I create in Tempo never make it to Google. This is really frustrating. Thanks, Maria"
FB-01586,2026-04-08 20:57:06,nps_survey,ACC-0099,8.0,Please add a dark mode.
FB-01580,2026-04-08 20:58:01,app_store,ACC-0481,2.0,The mobile app drains my battery. Hope this gets fixed soon.
FB-01590,2026-04-08 21:07:40,community,ACC-0023,,Pricing feedback: We are considering switching because Tempo got too pricey. Not happy about this.
FB-01597,2026-04-09 07:33:15,app_store,ACC-0506,2.0,the mobile app takes forever to load. this is really frustrating.
FB-01609,2026-04-09 08:41:39,nps_survey,ACC-0059,4.0,"Way too many email notifications, I am drowning in reminders. Also, our new hires get lost in the onboarding flow."
FB-01595,2026-04-09 09:14:42,nps_survey,ACC-0209,2.0,Calendar sync is completely unreliable again.
FB-01611,2026-04-09 10:20:05,app_store,ACC-0098,1.0,The first-time setup does not explain how anything works. Very annoying.
FB-01596,2026-04-09 10:54:07,support_ticket,ACC-0496,,"Hi team, Two-way sync with Office 365 is broken and changes take horus to appear."
FB-01617,2026-04-09 11:05:25,app_store,ACC-0563,4.0,Super clean interface and very intuitive. Thank you!
FB-01616,2026-04-09 11:38:21,nps_survey,ACC-0490,9.0,Love how easy it is to find a time that works for everyone.
FB-01601,2026-04-09 12:23:56,community,ACC-0120,,Pricing feedback: The new per-seat price is too expensive for a small team. Not happy about this.
FB-01605,2026-04-09 13:23:20,community,ACC-0044,,Feature request: Can you connect Tempo with Slack for meeting links. Thanks!
FB-01614,2026-04-09 13:28:06,app_store,ACC-0032,4.0,Best scheduling tool we have used.
FB-01610,2026-04-09 13:39:35,app_store,ACC-0506,2.0,"Notification stetings are too coarse, it is all or nothing. Not happy about this."
FB-01602,2026-04-09 13:47:17,app_store,ACC-0125,3.0,The price increase does not feel justified. This is really furstrating.
FB-01599,2026-04-09 13:57:56,nps_survey,ACC-0208,6.0,Tapping an event freezes the Android app.
FB-01600,2026-04-09 14:12:09,community,ACC-0504,,Anyone else seeing this? The Android app is so slow it is unusable on older phones.
FB-01608,2026-04-09 14:35:28,app_store,ACC-0184,3.0,I cannot turn off the daily diegst emails. Hope this gets fixed soon.
FB-01603,2026-04-09 14:40:46,app_store,ACC-0191,2.0,Paying per seat makes no sense for occasional users. Hope this gets fixed soon.
FB-01615,2026-04-09 15:40:06,community,ACC-0121,,"Shoutout: Simple, fast and reliable, exactly what we needed. Keep up the great work!"
FB-01613,2026-04-09 17:43:06,app_store,ACC-0161,4.0,Great product and the support team is very responsive.
FB-01594,2026-04-09 17:47:00,support_ticket,ACC-0208,,"Our team of 150 people relies on Tempo. Meetings I create in Tempo never make it to Google Calendar. Thanks, Omar"
FB-01604,2026-04-09 18:43:14,support_ticket,ACC-0568,,"Hi team, Set my Microsoft Teams status automatically when I am in a meeting. Thanks in advance. Best, Chen"
FB-01598,2026-04-09 18:54:34,nps_survey,ACC-0406,6.0,The mobile app drains my battery.
FB-01607,2026-04-09 20:39:01,app_store,ACC-0177,1.0,I get three reminders for every single meeting. Please fix this asap.
FB-01606,2026-04-09 21:15:19,community,ACC-0525,,"Feedback: Way too many email notifications, I am drowning in reminders. Please fix this asap."
FB-01612,2026-04-09 21:59:34,support_ticket,ACC-0073,,"Hi team, Tempo is central to how we plan our week. Exceptions to recurring events are lost when I save. Very annoying."
FB-01627,2026-04-10 08:00:21,app_store,ACC-0079,1.0,Scrolling the calendar on Android is laggy and slow. Not happy about this.
FB-01630,2026-04-10 08:18:45,community,ACC-0158,,+1 for this: Would love a dark theme for late ngiht planning. Is this on the roadmap?
FB-01640,2026-04-10 09:19:55,app_store,ACC-0512,5.0,Our whole company switched and nobody looked back. Five stars.
FB-01628,2026-04-10 09:49:54,app_store,ACC-0231,1.0,tapping an event freezes the mobile app. very annoying.
FB-01634,2026-04-10 10:07:16,nps_survey,ACC-0587,6.0,A Slack bot that posts the daily agenda would be amazing.
FB-01631,2026-04-10 10:53:54,sales_call,ACC-0376,,"Call notes (Lucky Digital): the seucrity lead said ""Offboarding users by hand is a compliance risk, we need SCIM."" Otherwise very happy with the product."
FB-01638,2026-04-10 10:56:40,nps_survey,ACC-0154,9.0,"Simple, fast and reliable, exactly what we needed."
FB-01626,2026-04-10 11:02:42,community,ACC-0055,,[bug] performance on my pixel is terrible compared to the web version. please fix this asap.
FB-01619,2026-04-10 11:03:06,app_store,ACC-0583,2.0,We missed a client call because the invite never synced to Google Calendar.
FB-01623,2026-04-10 12:38:03,support_ticket,ACC-0069,,"Hello, Reconnecting Google does not fix the sync problem. Pelase fix this asap. Thanks, Amara"
FB-01625,2026-04-10 13:17:50,nps_survey,ACC-0347,2.0,Google Calendar sync fails with an error eevry morning.
FB-01635,2026-04-10 18:10:35,support_ticket,ACC-0069,,"Hey there, Tempo is central to how we plan our week. We live in Slack, getting alrets there would help a lot. Also, please add an API endpoint for exporting events."
